Date and time of GPS data in UTC, FileName GPS signal acquisition time
Date (mm/dd/yyyy),Time,Num Satellites,Position Uncertainty (m),Latitude (Deg N),Longitude (Deg W),Speed (kts),Heading (Deg N),Course (Deg N),Volts port,Amps port,charge (%) port,StatorTemp (C) port,PCBTep (C) port,Error Code port,Volts stbd,Amps stbd,charge (%) stbd,StatorTemp (C) stbd,PCBTep (C) stbd,Error Code stbd
01/03/2022,22:21:53.198,16,0.7,30.3495,-89.0766,1.22937,189.589,207.497,26.97,0,80,51,51,0,26.96,0,73,51,51,0
01/03/2022,22:21:54.198,16,0.7,30.3495,-89.0766,1.56678,189.538,212.073,26.97,0,80,51,51,0,26.97,0,73,51,51,0
01/03/2022,22:21:55.199,16,0.7,30.3495,-89.0766,1.18714,190.122,200.512,26.99,0,80,51,51,0,26.99,0,73,51,51,0
01/03/2022,22:21:56.198,16,0.7,30.3495,-89.0766,1.50546,191.022,200.166,26.99,0,80,50,50,0,26.97,0,73,51,51,0
01/03/2022,22:21:58.198,16,0.7,30.3495,-89.0766,1.48371,192.258,199.836,26.99,0,80,50,50,0,26.99,0,73,50,50,0
01/03/2022,22:21:59.198,16,0.7,30.3495,-89.0766,1.30857,191.148,215.508,26.99,0,80,50,50,0,26.97,0,73,50,50,0
01/03/2022,22:22:00.198,16,0.7,30.3495,-89.0766,1.40945,192.032,205.399,26.97,0,80,50,50,0,26.97,0,73,50,50,0
01/03/2022,22:22:01.198,16,0.7,30.3495,-89.0766,1.38914,192.144,196.837,26.97,0,80,50,50,0,26.97,0,73,50,50,0
01/03/2022,22:22:02.198,16,0.7,30.3495,-89.0766,1.31022,189.503,223.738,26.97,0,80,50,50,0,26.97,0,73,50,50,0
01/03/2022,22:22:03.198,16,0.7,30.3495,-89.0766,1.55811,189.745,192.684,26.96,0,80,50,50,0,26.97,0,73,50,50,0
01/03/2022,22:22:04.198,16,0.7,30.3495,-89.0766,1.08267,189.083,199.509,26.97,0,80,50,50,0,26.96,0,73,50,50,0
01/03/2022,22:22:05.198,16,0.7,30.3495,-89.0766,1.64707,188.152,202.994,26.99,0,80,50,50,0,26.97,0,73,50,50,0
01/03/2022,22:22:06.198,16,0.7,30.3494,-89.0766,1.06169,187.994,207.832,26.97,0,80,50,50,0,26.96,0,73,50,50,0
01/03/2022,22:22:08.199,16,0.7,30.3494,-89.0766,1.35448,187.957,211.203,26.97,0,80,49,49,0,26.97,0,73,50,50,0
01/03/2022,22:22:09.399,16,0.8,30.3494,-89.0766,1.46717,187.017,193.797,26.97,0,80,49,49,0,26.99,0,73,49,49,0
01/03/2022,22:22:10.198,16,0.8,30.3494,-89.0766,1.21647,187.125,203.247,26.97,0,80,49,49,0,26.97,0,73,49,49,0
01/03/2022,22:22:11.399,16,0.8,30.3494,-89.0767,1.63313,186.247,201.067,26.96,0,80,49,49,0,26.99,0,73,49,49,0
01/03/2022,22:22:12.399,16,0.8,30.3494,-89.0767,1.02901,184.859,208.55,26.97,0,80,49,49,0,26.97,0,73,49,49,0
01/03/2022,22:22:13.398,16,0.7,30.3494,-89.0767,1.71665,183.152,191.628,26.96,0,80,49,49,0,26.97,0,73,49,49,0
01/03/2022,22:22:14.399,16,0.8,30.3494,-89.0767,0.895781,181.473,210.516,26.97,0,80,49,49,0,26.97,0,73,49,49,0
01/03/2022,22:22:15.399,16,0.8,30.3494,-89.0767,1.74932,180.068,200.489,26.97,0,80,49,49,0,26.97,0,73,49,49,0
01/03/2022,22:22:16.399,16,0.8,30.3494,-89.0767,1.01917,178.912,198.573,26.97,0,80,49,49,0,26.97,0,73,49,49,0
01/03/2022,22:22:18.399,16,0.8,30.3494,-89.0767,1.19859,178.936,195.907,26.97,0,80,49,49,0,26.97,0,73,49,49,0
01/03/2022,22:22:19.399,16,0.8,30.3494,-89.0767,1.34321,178.981,202.371,26.96,0,80,49,49,0,26.96,0,73,49,49,0
01/03/2022,22:22:20.399,16,0.8,30.3494,-89.0767,1.48035,179.82,197.578,26.99,0,80,49,49,0,26.97,0,73,49,49,0
01/03/2022,22:22:21.399,16,0.8,30.3494,-89.0767,1.09231,180.183,202.275,26.97,0,80,49,49,0,26.97,0,73,49,49,0
01/03/2022,22:22:22.399,16,0.8,30.3493,-89.0767,1.58752,179.846,199.677,26.99,0,80,49,49,0,26.97,0,73,49,49,0
01/03/2022,22:22:23.399,16,0.8,30.3493,-89.0767,1.10808,180.638,195.987,26.97,0,80,49,49,0,26.96,0,73,49,49,0
01/03/2022,22:22:24.399,16,0.8,30.3493,-89.0767,1.6019,181.068,202.925,26.99,0,80,48,48,0,26.99,0,73,49,49,0
01/03/2022,22:22:25.398,16,0.8,30.3493,-89.0767,1.2015,182.692,210.423,26.99,0,80,48,48,0,26.97,0,73,48,48,0
01/03/2022,22:22:26.398,16,0.8,30.3493,-89.0767,1.57394,183.384,205.141,26.96,0,80,48,48,0,26.97,0,73,48,48,0
01/03/2022,22:22:28.399,16,0.8,30.3493,-89.0767,1.49617,185.201,205.966,26.99,0,79,48,48,0,26.97,0,73,48,48,0
01/03/2022,22:22:29.398,16,0.7,30.3493,-89.0767,1.17638,186.601,218.29,26.97,0,79,48,48,0,26.99,0,73,48,48,0
01/03/2022,22:22:30.399,16,0.7,30.3493,-89.0767,1.56134,187.078,198.209,26.97,0,79,48,48,0,26.99,0,73,48,48,0
01/03/2022,22:22:31.399,16,0.7,30.3493,-89.0767,1.09081,186.998,227.239,26.99,0,79,48,48,0,26.97,0,73,48,48,0
01/03/2022,22:22:32.398,16,0.7,30.3493,-89.0767,1.55341,187.978,204.705,26.99,0,79,48,48,0,26.99,0,73,48,48,0
01/03/2022,22:22:33.598,16,0.7,30.3493,-89.0767,1.17996,188.517,205.256,26.97,0,79,48,48,0,26.97,0,73,48,48,0
01/03/2022,22:22:34.399,16,0.7,30.3493,-89.0767,1.43304,188.46,214.164,26.99,0,79,48,48,0,26.97,0,73,48,48,0
01/03/2022,22:22:35.598,16,0.7,30.3493,-89.0767,1.25546,188.163,202.197,26.97,0,79,48,48,0,26.99,0,73,48,48,0
01/03/2022,22:22:36.399,16,0.7,30.3493,-89.0767,1.21038,187.349,205.289,26.97,0,79,48,48,0,26.99,0,73,48,48,0
01/03/2022,22:22:38.598,16,0.7,30.3493,-89.0767,1.25103,187.071,195.224,26.99,0,79,48,48,0,26.97,0,73,48,48,0
01/03/2022,22:22:39.598,16,0.7,30.3493,-89.0767,1.19569,187.803,205.107,26.97,0,79,48,48,0,26.97,0,73,48,48,0
01/03/2022,22:22:40.598,16,0.7,30.3493,-89.0767,1.15014,188.173,220.339,26.99,0,79,48,48,0,26.97,0,73,48,48,0
01/03/2022,22:22:41.598,16,0.7,30.3492,-89.0767,1.36147,189.136,204.369,26.97,0,79,47,47,0,26.97,0,73,48,48,0
01/03/2022,22:22:42.599,16,0.7,30.3492,-89.0767,1.14211,189.307,198.25,27,0,79,47,47,0,26.97,0,73,47,47,0
01/03/2022,22:22:43.598,16,0.7,30.3492,-89.0767,1.24724,188.902,201.005,26.99,0,79,47,47,0,26.97,0,73,47,47,0
01/03/2022,22:22:44.598,16,0.7,30.3492,-89.0767,1.00047,188.748,208.806,26.97,0,79,47,47,0,26.97,0,73,47,47,0
01/03/2022,22:22:45.598,16,0.7,30.3492,-89.0768,1.25321,188.364,208.235,26.96,0.4,79,47,47,0,26.97,0,73,47,47,0
01/03/2022,22:22:46.598,16,0.7,30.3492,-89.0768,1.43645,180.229,204.207,26.29,37.5,79,47,47,0,26.5,29.9,73,47,47,0
01/03/2022,22:22:48.598,16,0.7,30.3492,-89.0768,1.53397,136.757,178.911,26.15,41.5,79,47,47,0,26.15,46.5,73,47,47,0
01/03/2022,22:22:49.598,16,0.7,30.3492,-89.0768,1.12536,110.117,141.17,26.16,40.8,79,48,48,0,26.12,49.4,73,48,48,0
01/03/2022,22:22:50.598,16,0.7,30.3492,-89.0768,1.04308,87.667,130.011,26.65,12.8,79,48,48,0,26.53,24.3,73,48,48,0
01/03/2022,22:22:51.598,16,0.8,30.3492,-89.0767,0.743594,68.181,83.3952,26.84,4.3,79,48,48,0,26.58,22.7,73,48,48,0
01/03/2022,22:22:52.598,16,0.8,30.3492,-89.0767,0.686068,55.593,96.0175,26.91,1.3,79,48,48,0,26.84,6.2,73,48,48,0
01/03/2022,22:22:53.598,16,0.8,30.3492,-89.0767,0.423601,47.3,84.7342,26.91,0.6,79,48,48,0,26.85,7.7,73,48,48,0
01/03/2022,22:22:54.598,16,0.8,30.3492,-89.0767,0.434734,41.441,59.6514,26.93,0,79,48,48,0,26.85,6.9,73,48,48,0
01/03/2022,22:22:55.599,16,0.8,30.3492,-89.0767,0.292772,38.324,45.269,26.94,0.2,79,48,48,0,26.79,10.2,73,48,48,0
01/03/2022,22:22:56.598,16,0.7,30.3492,-89.0767,0.457216,35.829,39.3065,26.93,0.3,79,48,48,0,26.73,14.3,73,48,48,0
01/03/2022,22:22:58.598,16,0.7,30.3492,-89.0767,0.747674,28.78,29.4308,26.91,0.4,79,48,48,0,26.73,16.5,73,48,48,0
01/03/2022,22:22:59.598,16,0.8,30.3492,-89.0767,0.60228,24.764,34.6133,26.93,0.3,79,48,48,0,26.74,12.9,73,48,48,0
01/03/2022,22:23:00.598,16,0.8,30.3492,-89.0767,0.701443,19.028,11.1854,26.93,0.1,79,48,48,0,26.64,19.9,73,48,48,0
01/03/2022,22:23:01.799,16,0.8,30.3492,-89.0767,0.758905,12.211,357.357,26.91,0.9,79,48,48,0,26.85,5.6,73,48,48,0
01/03/2022,22:23:02.799,16,0.8,30.3492,-89.0767,1.41994,8.32,8.7402,26.82,6.7,79,48,48,0,26.74,12.5,73,48,48,0
01/03/2022,22:23:03.798,16,0.8,30.3492,-89.0767,0.77282,7.564,349.566,26.79,9.3,79,48,48,0,26.84,7.1,73,48,48,0
01/03/2022,22:23:04.798,16,0.8,30.3492,-89.0767,0.446059,6.612,332.207,26.84,7.7,79,48,48,0,26.88,4,73,49,49,0
01/03/2022,22:23:05.799,16,0.8,30.3492,-89.0767,1.24425,4.578,339.612,26.85,4.6,79,48,48,0,26.79,9.6,73,48,48,0
01/03/2022,22:23:06.799,16,0.8,30.3492,-89.0767,1.46515,4.769,354.289,26.64,17.2,79,48,48,0,26.77,8.5,73,48,48,0
01/03/2022,22:23:08.798,16,0.8,30.3493,-89.0767,1.44735,9.395,352.98,26.76,10.7,79,48,48,0,26.8,8,73,48,48,0
01/03/2022,22:23:09.799,16,0.8,30.3493,-89.0767,1.36488,11.836,9.75745,26.73,12.3,79,48,48,0,26.82,6.5,73,48,48,0
01/03/2022,22:23:10.798,16,0.8,30.3493,-89.0767,1.59113,14.159,9.20916,26.67,15,79,48,48,0,26.67,15.5,73,48,48,0
01/03/2022,22:23:11.798,16,0.8,30.3493,-89.0767,2.28896,14.437,6.04466,26.29,34.9,79,48,48,0,26.33,34.8,73,48,48,0
01/03/2022,22:23:12.798,16,0.8,30.3493,-89.0767,2.71717,13.997,3.65048,26.09,44.8,79,48,48,0,26.18,42.5,73,48,48,0
01/03/2022,22:23:13.798,16,0.8,30.3493,-89.0767,2.94491,17.81,7.50967,26.21,38.6,79,48,48,0,26.03,51.9,73,49,49,0
01/03/2022,22:23:14.798,16,0.8,30.3493,-89.0767,2.98252,23.571,18.6239,25.97,50.8,79,48,48,0,26.03,51.6,73,49,49,0
01/03/2022,22:23:15.798,16,0.8,30.3493,-89.0767,3.0343,28.641,28.7159,25.93,50.2,79,48,48,0,26.01,48.7,73,49,49,0
01/03/2022,22:23:16.799,16,0.8,30.3493,-89.0767,2.83663,31.027,30.0614,25.93,52.7,79,49,49,0,25.97,53.7,73,49,49,0
01/03/2022,22:23:18.798,16,0.9,30.3494,-89.0767,3.04176,32.588,26.8598,25.9,52.5,79,49,49,0,25.93,53.8,73,50,50,0
01/03/2022,22:23:19.798,16,0.9,30.3494,-89.0767,3.23213,30.225,34.0915,25.93,49.9,79,50,50,0,25.98,50.5,73,50,50,0
01/03/2022,22:23:20.799,16,0.9,30.3494,-89.0767,3.3464,29.644,34.0131,25.9,51.4,79,50,50,0,25.97,52.7,73,50,50,0
01/03/2022,22:23:21.799,16,0.9,30.3494,-89.0767,3.35038,27.961,29.7779,25.87,51.6,79,50,50,0,25.97,52.2,73,51,51,0
01/03/2022,22:23:22.798,16,0.9,30.3494,-89.0767,3.40345,26.635,24.2815,25.93,51,79,51,51,0,25.97,53.1,73,51,51,0
01/03/2022,22:23:23.798,16,0.9,30.3494,-89.0767,3.28648,25.042,25.5799,25.92,50.1,79,51,51,0,25.97,54.3,73,51,51,0
01/03/2022,22:23:24.799,16,0.9,30.3494,-89.0766,3.17326,22.623,21.4886,25.89,50.5,79,51,51,0,25.98,51.9,73,52,52,0
01/03/2022,22:23:25.998,16,0.9,30.3495,-89.0766,3.27021,19.633,18.2196,25.9,47.4,79,52,52,0,25.92,53.8,73,52,52,0
01/03/2022,22:23:26.799,16,0.9,30.3495,-89.0766,3.44303,20.542,13.8166,25.89,49.8,79,52,52,0,25.93,53.1,73,52,52,0
01/03/2022,22:23:28.999,16,0.9,30.3495,-89.0766,3.53783,25.985,21.5325,25.87,52.3,79,52,52,0,25.93,52.8,73,53,53,0
01/03/2022,22:23:29.999,16,0.9,30.3495,-89.0766,3.51506,28.61,22.6369,25.89,51.2,79,53,53,0,25.93,52.1,73,53,53,0
01/03/2022,22:23:30.999,16,0.9,30.3495,-89.0766,3.36381,29.262,22.9943,25.87,50.1,79,53,53,0,25.9,52.6,73,54,54,0
01/03/2022,22:23:31.999,16,0.9,30.3495,-89.0766,3.40447,31.034,28.0282,25.84,51.1,79,54,54,0,25.9,53.2,73,54,54,0
01/03/2022,22:23:32.999,16,0.9,30.3496,-89.0766,3.43211,29.261,29.7449,25.83,50.8,79,54,54,0,25.9,52.8,73,54,54,0
01/03/2022,22:23:33.999,16,0.9,30.3496,-89.0766,3.33209,27.548,26.3558,25.86,48.4,79,54,54,0,25.9,54,73,54,54,0
01/03/2022,22:23:34.999,16,0.9,30.3496,-89.0766,3.14548,27.668,28.1329,25.84,50.2,79,55,55,0,25.92,53.2,73,55,55,0
01/03/2022,22:23:35.999,16,0.9,30.3496,-89.0766,3.20021,27.74,25.818,25.86,52.3,79,55,55,0,25.89,54.2,73,55,55,0
01/03/2022,22:23:36.999,16,0.9,30.3496,-89.0766,3.28962,27.591,29.8373,25.86,50.6,79,55,55,0,25.93,50,73,55,55,0
01/03/2022,22:23:38.998,16,0.9,30.3496,-89.0765,3.41698,24.562,22.7578,25.83,51.9,79,56,56,0,25.9,52.3,73,56,56,0
01/03/2022,22:23:39.999,16,0.9,30.3497,-89.0765,3.50118,22.608,22.8352,25.84,51.1,79,56,56,0,25.92,53.5,73,56,56,0
01/03/2022,22:23:40.999,16,0.9,30.3497,-89.0765,3.46137,22.144,18.262,25.84,52.8,79,56,56,0,25.89,52.1,73,56,56,0
01/03/2022,22:23:41.999,16,0.9,30.3497,-89.0765,3.56245,21.684,21.3428,25.83,52.3,79,57,57,0,25.87,52.5,73,56,56,0
01/03/2022,22:23:42.999,16,0.9,30.3497,-89.0765,3.51113,23.182,19.9397,25.84,51.8,79,57,57,0,25.92,49.7,73,57,57,0
01/03/2022,22:23:43.999,16,0.9,30.3497,-89.0765,3.23806,25.572,21.1116,25.81,51,79,57,57,0,25.9,52.1,73,57,57,0
01/03/2022,22:23:44.999,16,0.9,30.3497,-89.0765,3.35053,27.645,25.9407,25.83,50.3,79,58,58,0,25.87,52.7,73,58,58,0
01/03/2022,22:23:46.198,16,0.9,30.3497,-89.0765,3.42519,30.51,24.6888,25.78,52.4,79,58,58,0,25.89,52.3,73,58,58,0
01/03/2022,22:23:46.999,16,0.9,30.3498,-89.0765,3.48328,31.69,27.8092,25.81,51,79,58,58,0,25.84,52.9,73,58,58,0
01/03/2022,22:23:48.999,16,0.9,30.3498,-89.0765,3.28112,32.496,33.8407,25.8,51.9,79,59,59,0,25.87,51.6,73,58,58,0
01/03/2022,22:23:50.198,16,0.9,30.3498,-89.0765,3.13439,31.037,37.9217,25.81,51,79,59,59,0,25.86,53.4,73,59,59,0
01/03/2022,22:23:51.198,16,0.9,30.3498,-89.0765,3.06833,30.479,32.4517,25.8,52.3,79,59,59,0,25.89,49.7,73,59,59,0
01/03/2022,22:23:52.198,16,0.9,30.3498,-89.0764,3.08124,24.795,25.6436,25.83,50.8,79,59,59,0,25.86,53.4,73,59,59,0
01/03/2022,22:23:53.198,16,0.9,30.3498,-89.0764,3.16176,20.941,19.315,25.78,51.6,79,60,60,0,25.86,52.4,73,59,59,0
01/03/2022,22:23:54.198,16,0.9,30.3498,-89.0764,3.35787,18.762,16.6516,25.78,50,79,60,60,0,25.84,54.5,73,60,60,0
01/03/2022,22:23:55.199,16,0.9,30.3499,-89.0764,3.39847,20.324,15.8329,25.78,52.5,79,60,60,0,25.86,51.7,73,60,60,0
01/03/2022,22:23:56.198,16,0.9,30.3499,-89.0764,3.4926,22.428,15.0649,25.8,50.6,79,61,61,0,25.86,52.3,73,60,60,0
01/03/2022,22:23:57.198,16,0.9,30.3499,-89.0764,3.60922,23.91,20.6897,25.8,49.4,79,61,61,0,25.84,52.7,73,61,61,0
01/03/2022,22:23:59.198,16,0.9,30.3499,-89.0764,3.41794,28.109,25.4283,25.8,51.5,79,61,61,0,25.89,51.9,73,61,61,0
01/03/2022,22:24:00.198,16,0.9,30.3499,-89.0764,3.34658,30.553,27.6516,25.75,53.1,79,61,61,0,25.86,52.6,73,61,61,0
01/03/2022,22:24:01.198,16,0.9,30.35,-89.0764,3.2822,30.428,28.7052,25.8,50.8,79,62,62,0,25.83,52.7,73,61,61,0
01/03/2022,22:24:02.198,16,0.9,30.35,-89.0764,3.15464,30.515,31.0061,25.75,52.7,79,62,62,0,25.81,53.2,73,62,62,0
01/03/2022,22:24:03.198,16,0.9,30.35,-89.0764,3.0731,28.995,31.4983,25.78,0,79,62,62,0,25.81,0,73,62,62,0
01/03/2022,22:24:04.198,16,0.9,30.35,-89.0764,2.51722,29.839,34.0459,25.8,0,79,62,62,0,26.61,0,73,62,62,0
01/03/2022,22:24:05.198,16,0.9,30.35,-89.0764,1.18073,33.652,40.192,26.77,0,79,63,63,0,26.79,0,73,62,62,0
01/03/2022,22:24:06.198,16,0.9,30.35,-89.0764,0.842295,36.911,22.9555,26.79,0,79,63,63,0,26.79,0,73,62,62,0
01/03/2022,22:24:07.198,16,0.9,30.35,-89.0764,0.544015,40.191,34.3715,26.79,0,79,63,63,0,26.79,0,73,62,62,0
01/03/2022,22:24:09.198,16,0.9,30.35,-89.0763,0.0825846,53.911,63.4349,26.82,0,79,62,62,0,26.82,0,73,62,62,0
01/03/2022,22:24:10.198,16,0.9,30.35,-89.0763,-0.287353,61.149,158.99,26.82,0,79,62,62,0,26.8,0,73,62,62,0
01/03/2022,22:24:11.198,16,0.9,30.35,-89.0763,-0.6724,69.362,195.081,26.82,0,79,62,62,0,26.8,0,73,62,62,0
01/03/2022,22:24:12.398,16,0.9,30.35,-89.0763,0.412978,79.349,145.936,26.82,0.3,79,62,62,0,26.84,0,73,62,62,0
01/03/2022,22:24:13.198,16,1,30.35,-89.0764,-0.558221,87.467,181.996,26.82,0.3,79,62,62,0,26.82,0.1,73,62,62,0
01/03/2022,22:24:14.399,16,0.9,30.35,-89.0764,-0.533863,96.066,201.801,26.82,0.2,79,61,61,0,26.82,0.1,73,61,61,0
01/03/2022,22:24:15.198,16,0.9,30.35,-89.0764,0.564039,103.093,170.278,26.84,0.1,79,61,61,0,26.82,0,73,61,61,0
01/03/2022,22:24:16.399,16,0.9,30.35,-89.0764,0.965183,111.318,184.505,26.85,0,79,61,61,0,26.84,0,73,61,61,0
01/03/2022,22:24:17.399,16,0.9,30.35,-89.0764,0.943644,118.071,195.41,26.85,0.1,79,61,61,0,26.84,0,73,61,61,0
01/03/2022,22:24:19.399,16,0.9,30.35,-89.0764,1.41545,128.071,199.828,26.82,1.3,79,60,60,0,26.82,0.5,73,61,61,0
01/03/2022,22:24:20.399,16,0.9,30.35,-89.0764,0.771394,133.947,196.243,26.85,0.2,79,60,60,0,26.84,0,73,60,60,0
01/03/2022,22:24:21.399,16,0.9,30.35,-89.0764,1.41414,136.905,215.941,26.79,2.6,79,60,60,0,26.82,2.2,73,60,60,0
01/03/2022,22:24:22.399,16,0.9,30.35,-89.0764,0.64081,141.949,188.548,26.84,0.4,79,60,60,0,26.84,0.6,73,60,60,0
01/03/2022,22:24:23.399,16,0.9,30.35,-89.0764,1.10756,146.391,214.778,26.8,2,79,60,60,0,26.82,1.4,73,60,60,0
01/03/2022,22:24:24.399,16,0.9,30.35,-89.0764,1.06083,151.696,227.599,26.8,2,79,60,60,0,26.84,1.7,73,60,60,0
01/03/2022,22:24:25.399,16,0.9,30.3499,-89.0764,0.720095,154.82,200.049,26.82,1.6,79,59,59,0,26.84,1.1,73,60,60,0
01/03/2022,22:24:26.398,16,0.9,30.3499,-89.0764,1.02913,159.405,246.631,26.84,0.9,79,59,59,0,26.82,1.2,73,59,59,0
01/03/2022,22:24:27.398,16,0.9,30.3499,-89.0764,0.567218,163.799,194.893,26.88,0,79,59,59,0,26.87,0,73,59,59,0
01/03/2022,22:24:29.399,16,0.9,30.3499,-89.0764,0.811019,171.41,217.502,26.87,0,79,59,59,0,26.85,0,73,59,59,0
01/03/2022,22:24:30.399,16,0.9,30.3499,-89.0764,1.29819,173.455,202.725,26.85,0,79,59,59,0,26.85,0,73,59,59,0
01/03/2022,22:24:31.398,16,0.9,30.3499,-89.0764,1.02953,176.468,215.16,26.88,0,79,59,59,0,26.87,0,73,59,59,0
01/03/2022,22:24:32.398,16,0.9,30.3499,-89.0764,1.23438,178.107,195.809,26.87,0,79,58,58,0,26.88,0,73,59,59,0
01/03/2022,22:24:33.399,16,0.9,30.3499,-89.0764,1.09846,179.75,204.796,26.87,0,79,58,58,0,26.87,0,73,58,58,0
01/03/2022,22:24:34.399,16,0.9,30.3499,-89.0764,1.24174,180.987,203.234,26.87,0,79,58,58,0,26.87,0,73,58,58,0
01/03/2022,22:24:35.399,16,0.9,30.3499,-89.0764,1.17473,181.312,209.11,26.87,0,79,58,58,0,26.87,0,73,58,58,0
01/03/2022,22:24:36.599,16,0.9,30.3499,-89.0764,1.21199,181.89,207.51,26.87,0,79,58,58,0,26.87,0,73,58,58,0
01/03/2022,22:24:37.399,16,0.8,30.3499,-89.0764,1.46883,180.625,211.25,26.76,5.7,79,58,58,0,26.8,3.8,73,58,58,0
01/03/2022,22:24:39.399,16,0.8,30.3499,-89.0764,1.47794,141.708,174.642,26.06,41.8,79,58,58,0,26.04,46.8,73,58,58,0
01/03/2022,22:24:40.598,16,0.8,30.3499,-89.0764,1.02823,118.134,165.885,26.1,41,79,58,58,0,26.41,22.4,73,58,58,0
01/03/2022,22:24:41.399,16,0.8,30.3499,-89.0764,-0.497114,96.406,200.844,26.15,40.8,79,58,58,0,26.58,10.6,73,58,58,0
01/03/2022,22:24:42.598,16,0.8,30.3499,-89.0764,-0.783857,78.829,226.809,26.58,16.5,79,58,58,0,26.82,0.3,73,58,58,0
01/03/2022,22:24:43.598,16,0.8,30.3499,-89.0764,-0.904289,66.635,229.359,26.77,4.2,79,58,58,0,26.85,0.1,73,58,58,0
01/03/2022,22:24:44.598,16,0.8,30.3499,-89.0764,-1.15952,60.998,210.305,26.82,2.4,79,58,58,0,26.85,0,73,58,58,0
01/03/2022,22:24:45.598,16,0.8,30.3499,-89.0764,-1.2216,57.215,231.525,26.8,3.2,79,58,58,0,26.84,1.9,73,58,58,0
01/03/2022,22:24:46.598,16,0.8,30.3499,-89.0764,-0.935066,56.072,212.435,26.77,4.5,79,58,58,0,26.77,5.6,73,58,58,0
01/03/2022,22:24:47.598,16,0.8,30.3499,-89.0764,-1.08884,53.095,209.402,26.76,5.3,79,58,58,0,26.67,12.5,73,58,58,0
01/03/2022,22:24:49.598,16,0.8,30.3498,-89.0764,-0.548717,41.165,223.134,26.79,1.9,79,58,58,0,26.65,12.7,73,58,58,0
01/03/2022,22:24:50.598,16,0.8,30.3498,-89.0764,-0.895705,36.988,199.261,26.84,1.7,79,58,58,0,26.76,6.1,73,58,58,0
01/03/2022,22:24:51.598,16,0.8,30.3498,-89.0764,-0.227993,34.148,129.118,26.84,0.7,79,58,58,0,26.67,13.4,73,57,57,0
01/03/2022,22:24:52.598,16,0.8,30.3498,-89.0764,-0.895933,30.568,196.902,26.82,1.4,79,58,58,0,26.74,8,73,57,57,0
01/03/2022,22:24:53.598,16,0.8,30.3498,-89.0764,0.352179,23.896,357.469,26.73,4.6,79,58,58,0,26.22,40.7,73,57,57,0
01/03/2022,22:24:54.598,16,0.8,30.3498,-89.0764,0.947909,15.54,8.7283,26.56,12,79,57,57,0,26.35,32.1,73,57,57,0
01/03/2022,22:24:55.599,16,0.9,30.3498,-89.0764,0.599677,12.265,11.7834,26.61,12.8,79,57,57,0,26.59,16,73,57,57,0
01/03/2022,22:24:56.598,16,0.9,30.3499,-89.0764,1.85008,11.422,8.21524,26.44,21.3,79,57,57,0,26.48,21,73,57,57,0
01/03/2022,22:24:57.598,16,0.9,30.3499,-89.0764,2.28912,12.976,5.60409,26.04,46.6,79,57,57,0,26.44,19.7,73,58,58,0
01/03/2022,22:24:59.598,16,0.9,30.3499,-89.0764,1.90512,26.358,16.2345,26.29,29.6,79,57,57,0,26.39,26.8,73,58,58,0
01/03/2022,22:25:00.598,16,0.9,30.3499,-89.0764,2.40183,31.51,25.0925,26.39,23.4,79,58,58,0,26.41,25,73,58,58,0
01/03/2022,22:25:01.799,16,0.9,30.3499,-89.0764,2.57918,36.527,32.5043,26.27,30.2,79,58,58,0,26.24,34,73,58,58,0
01/03/2022,22:25:02.598,16,0.9,30.3499,-89.0764,2.66607,39.996,37.7138,26.18,35.3,79,58,58,0,26.26,33.4,73,58,58,0
01/03/2022,22:25:03.799,16,0.9,30.3499,-89.0764,2.75134,41.348,43.4828,26.21,32.1,79,58,58,0,26.26,32.1,73,58,58,0
01/03/2022,22:25:04.598,16,0.9,30.3499,-89.0764,2.77833,41.26,46.0488,26.18,34,79,58,58,0,26.26,33.6,73,58,58,0
01/03/2022,22:25:05.798,16,0.9,30.3499,-89.0764,2.57709,38.872,42.4016,26.19,32.6,79,58,58,0,26.21,34.7,73,58,58,0
01/03/2022,22:25:06.798,16,0.9,30.3499,-89.0764,2.60667,33.19,33.5953,26.3,27.3,79,58,58,0,26.19,38.9,73,58,58,0
01/03/2022,22:25:07.799,16,0.9,30.35,-89.0764,2.69121,25.306,25.2694,26.32,23,79,58,58,0,26.09,0,73,58,58,0
01/03/2022,22:25:09.798,16,0.9,30.35,-89.0764,-0.843662,9.592,179.472,26.85,0,79,58,58,0,26.85,0,73,58,58,0
01/03/2022,22:25:10.798,16,0.9,30.35,-89.0764,-1.5902,4.29,179.23,26.84,0,79,58,58,0,26.85,0,73,58,58,0
01/03/2022,22:25:11.799,16,0.9,30.35,-89.0764,-1.36727,8.931,193.483,26.85,0,79,58,58,0,26.85,0,73,58,58,0
01/03/2022,22:25:12.799,16,0.9,30.35,-89.0764,-1.30518,13.394,196.438,26.85,0,79,58,58,0,26.87,0,73,58,58,0
01/03/2022,22:25:13.798,16,0.9,30.3499,-89.0764,-0.999945,17.933,195.792,26.87,0,79,58,58,0,26.87,0,73,58,58,0
01/03/2022,22:25:14.798,16,0.9,30.3499,-89.0764,-1.13421,22.327,201.2,26.87,0,79,58,58,0,26.87,0,73,58,58,0
01/03/2022,22:25:15.799,16,0.9,30.3499,-89.0764,-0.924765,28.362,210.716,26.87,0,79,58,58,0,26.85,0,73,58,58,0
